   ALL_TARGET   ALL_PREDICTED
  10.5500974655  10.7302045822
  11.4944114685  10.8027019501
  12.3396921158  21.3848743439
  13.5750961304  11.8064260483
  12.4117956161  12.3733100891
  13.2684850693  18.0720405579
  16.4212570190  13.1373605728
  13.4972553253   9.2173633575
   8.9492254257  10.5880165100
  14.4745597839  16.6428318024
  13.0827817917   8.1474952698
   5.9436254501   7.0350985527
   6.2033472061   4.9705133438
   6.6782722473   8.3893728256
  10.9882688522  12.6649465561
  12.0317153931  16.4786949158
  22.8290462494  17.6703319550
  14.1714544296  13.5675535202
  13.0484418869  11.0277309418
   9.6172981262   8.6554899216
   8.7837018967   9.9159822464
  13.0242013931  11.0977973938
   8.7417068481   8.0422077179
  10.1314430237  10.6405591965
  11.1873140335  10.3078165054
   8.2433986664  10.4093484879
  12.8561925888  13.6150560379
  17.6224155426  14.7037305832
  14.2471065521  12.7075204849
  18.6819629669  18.1123466492
  15.3782129288  10.2887163162
  10.5172367096  12.4758949280
  15.8985347748  15.6306171417
  11.1432905197  12.0586490631
  19.9867649078  24.1215152740
  20.3046169281  16.6261234283
  14.4614048004  12.3110027313
   9.5486774445  11.1449728012
  16.4795570374  19.9660358429
  15.2219972610  11.6520261765
  10.7376279831  15.3931779861
  17.9528846741  12.1447868347
  10.4351263046  12.1542015076
  12.3570623398   9.5281391144
   8.4343547821   8.7734661102
   7.9473495483   7.6313128471
   7.5095458031  10.0994300842
  14.6123743057  11.8501329422
  12.2612371445  11.6293420792
  11.9022636414  12.0594005585
  13.2730455399  12.5365352631
  16.9137630463  11.7163658142
   9.2401351929   8.9226989746
   9.1333246231  10.5249671936
  10.2177219391  10.2805271149
  10.2397603989  10.2723951340
  10.0215873718   8.7150154114
   8.4478721619   8.2788963318
   9.0238504410   9.9670038223
  11.3238153458  11.2580795288
  10.7283430099  12.6478490829
  14.6271390915  15.4302883148
  19.4340896606  25.3776187897
  19.8246097565  13.1029415131
  11.0593042374  10.9195966721
  14.9802207947  14.5739555359
  11.2342224121  11.5438423157
  12.6746063232   9.3233451843
   7.1515150070   7.1643848419
   8.1480922699   7.4137616158
  11.3870487213  11.4387722015
  13.5335292816  14.3922901154
  13.4790229797  10.0960817337
  10.0401201248   9.8530883789
   9.8520832062   8.1564197540
   8.5080299377  10.4959363937
  14.7524795532  15.8581771851
  10.7510576248  10.6890859604
  11.7766370773  13.9455785751
  13.0801639557  13.9912881851
   9.5454092026  11.0092411041
  15.3065357208  15.0178499222
  12.0980720520   9.0363054276
   8.2980117798   6.8378171921
   8.4982748032   8.1047487259
   7.4788656235  10.4511022568
   7.4633498192   4.2783641815
  10.5544137955   9.1493234634
   8.5845270157   8.3887901306
   7.8844637871   8.6029033661
   7.1227965355   5.9598383904
   6.6797728539   8.2844772339
  13.0987644196  11.4799079895
  10.7199754715   8.7883348465
   8.8727560043   8.8941316605
  12.2899789810  13.8700208664
  14.9977865219  14.0407524109
  14.3223485947  10.1919775009
   8.8413228989  10.1851577759
   9.4062032700   7.9137978554
   7.0003352165   8.3046464920
   8.5428400040   8.9344949722
   7.8637952805   9.1534786224
  11.1382961273  12.4643936157
  13.2849559784  12.1826639175
  12.2658634186  12.7735195160
  12.8434610367  16.0425243378
  14.2400770187  12.3547239304
  13.2136697769  11.4577693939
   9.1708211899  11.7659549713
  14.7387552261  17.7517223358
  15.9801216125   6.9443407059
   8.4450216293   8.1125564575
   9.2620258331  13.9263935089
  14.3292970657  10.1300849915
   7.8550634384   8.7983789444
  13.3067331314  10.7346620560
  12.5374441147  17.0085697174
  13.9374094009  12.0737590790
  14.1397075653  15.3882837296
  13.2302837372  10.8936605453
  12.7459955215  14.6262226105
  11.5954685211  11.1042938232
  15.4965486526  14.2245187759
  11.8514842987  11.6318025589
  10.4080572128   9.1615800858
  10.4158134460  11.0823326111
  11.6671676636  14.9701337814
  19.8715209961  19.0996894836
  13.2045736313  12.7689352036
  19.7319717407  22.9290637970
  15.2948579788  11.8908672333
  12.7798500061  15.8380737305
  12.8251934052  13.1277227402
  12.8864192963  11.7972774506
  13.5347728729  12.3561019897
  11.2930240631  13.9063959122
  16.9404125214  15.4451580048
  10.8558053970  11.3155508041
  10.1108560562   8.4912519455
   7.4470543861   7.7570919991
   9.1877145767  10.1196889877
  12.0582542419  13.3128490448
  11.9865016937  11.3549385071
  10.0340042114   9.9533748627
  12.3611793518  10.4584503174
   9.8400068283   8.6442461014
   8.7574625015   7.3257451057
   9.9390935898   8.9083452225
  10.2163944244   9.3190288544
   9.1918764114   9.2988529205
  10.1543483734  10.8345718384
  13.5333118439  15.3516139984
  17.9425029755  16.8550300598
  20.6313190460  14.8816699982
  19.8446140289  19.5791473389
  13.1299276352  13.6029167175
  15.8049497604  14.5548515320
  11.4847345352  11.2698450089
  10.7002334595   9.9330043793
   9.9112634659  15.6915044785
  10.3856153488  10.1557321548
  20.0972099304  19.6536674500
  12.8262739182  10.6256275177
  10.2960481644   9.3111619949
   9.0016317368   7.9426169395
   9.7289800644   9.6126842499
   9.8635568619  10.3021125793
  10.8855657578  12.8460979462
  11.8226375580  11.1640787125
  16.0736255646  17.2072830200
  14.6285467148  12.9423427582
  13.3002901077  13.4212141037
  14.0048027039  14.2007837296
  11.0030384064  11.6923494339
  17.3640327454  17.7391414642
  13.3894443512  11.5340881348
  11.3195571899  10.1193227768
  10.8840303421  11.8807935715
  12.1199455261  13.2393550873
  13.9084615707  13.2232217789
  14.2752695084  17.9615821838
  15.2171096802  11.6495285034
  14.9080448151  13.4921436310
  11.1362094879  11.1617183685
  10.5645370483  10.6995973587
  11.1783704758  13.3658380508
  12.0691432953  10.8555145264
   8.9757146835   6.0275259018
   9.1397342682   8.4595594406
   9.8510046005   9.2969102859
   9.6049604416  11.1281166077
  10.0962285995  10.0999965668
   8.7537870407   6.5456218719
   7.1522603035   8.4513492584
   9.0116090775   6.9575242996
   6.6425256729   7.3212342262
   7.5613918304   6.9924364090
   7.4942665100  10.1855516434
   9.9325799942   8.1674880981
   7.7919192314  10.3950510025
   8.5084810257   8.2148857117
   9.2032890320   9.3091955185
   7.6868495941   7.3168873787
   6.8669748306   4.7907204628
   5.4017376900   6.4042406082
   6.5568609238   6.4724607468
   5.8872566223   5.9839329720
   5.4277834892   6.1918072701
   7.6554856300   8.6313581467
   7.4945268631   7.5159235001
   8.4433097839   8.4549837112
   8.8006811142   9.4256582260
  11.9121942520  15.5591030121
  16.8120574951  13.8565435410
   9.3466758728   7.2338795662
  10.6167564392   9.8319139481
   8.0702791214   8.6562776566
   8.5951938629   9.5448980331
   9.0843191147   8.3674573898
   7.6639709473   8.9157047272
   8.9044923782  11.0946178436
   9.6239833832  13.1105680466
  14.7705249786  11.7507028580
  11.8020477295  13.6110973358
  12.1956129074  12.9437465668
  13.1889734268  10.8355264664
   9.3967161179   8.0812358856
   6.7285342216   7.8314919472
   9.5713224411  11.0926456451
  10.1846895218   9.6093931198
  12.5326023102  20.2982006073
  17.2058334351  10.3975057602
   8.6841726303  10.2867107391
  14.4123315811  13.8931322098
  12.5062932968   9.3884048462
  13.7022752762  14.3718366623
  13.4156627655  11.9561405182
  12.3689365387  12.6950712204
  15.2010602951  15.0109844208
  15.8130788803  13.2727336884
  25.6305980682  31.2519035339
  21.7915344238  16.1273136139
  10.7980499268  12.0480928421
   7.1744484901   6.6416854858
   9.3495349884  13.7168502808
  10.7179622650   9.7755651474
  10.6379709244  12.8648233414
  17.1375579834  13.5466413498
   8.5818662643   8.3895778656
  11.3396825790  10.5239133835
  11.0939588547  11.6320600510
  13.2191162109  15.2766561508
  17.7507247925  17.1749839783
  17.2754383087  14.6116352081
  11.7378253937  13.0213766098
  15.1368923187  13.2049484253
  10.8777074814  11.5827722549
  13.8120555878  14.0628099442
  11.3495969772  13.3452043533
  12.0370473862  16.3883972168
  17.3870086670  13.7125205994
  11.2981739044  12.0878877640
  11.4926671982  10.5302495956
  10.6626148224   9.1781883240
  10.3332529068   9.3715095520
  11.8864574432  15.3473167419
  19.5198726654  22.3149757385
  13.8745594025   9.5994253159
  10.0981559753   8.5286979675
   9.2175416946   8.6066179276
   8.3388357162   7.6082606316
   7.4165434837   9.0857887268
   9.2102565765   8.6344833374
   7.9495873451   8.2557888031
   8.4803447723   8.5084743500
   7.8167519569   7.4658212662
   7.0452637672   7.5421285629
   7.4809007645   7.2706251144
   7.7494306564   8.7705049515
   8.4494009018   9.3341732025
  11.4632911682  11.9070129395
  12.1333446503  10.4953203201
  10.4594612122   8.7841300964
   8.9788284302  11.8102407455
  13.6473674774  10.6053161621
   9.1442193985  10.4934310913
  10.4375648499  10.3707084656
   8.8427505493   7.8992800713
   9.8806781769  10.9662837982
   9.2260198593   7.7593417168
   6.7666759491   7.1367225647
   6.3712940216   6.0371389389
   7.0927863121   7.3849368095
   6.1284441948   8.3787527084
  10.4127140045   9.4929742813
   9.1579999924   8.7021064758
   7.6637649536   8.3115787506
   8.6030845642   7.9164233208
   7.5631866455   8.6201353073
   8.2161445618   7.1215424538
   7.0424427986   8.3730077744
   7.8783664703   7.6154017448
   7.2820386887   6.8120470047
  10.7019691467  11.0253448486
   9.4158620834  10.7498188019
   8.6933212280   8.0700387955
   8.5539083481   8.1459493637
   7.7182745934   6.4938592911
   5.8630895615   6.4574475288
   8.4713802338   8.3157882690
   9.4143209457   6.2820997238
   7.4138798714   3.5921332836
   7.6304068565   7.5488290787
   5.3010864258   5.1909275055
  12.4632310867  14.6360130310
  11.3682880402   9.7249078751
  10.9070520401  11.6549863815
  12.5674495697  10.2245225906
   7.4085035324   6.8348650932
   7.0702424049   8.3239994049
  11.8044862747  12.0490083694
  10.8059492111  10.0571403503
  11.1483221054  12.2163524628
   9.2454881668   9.8063745499
   9.0013751984   6.3852987289
   6.1251935959   6.0879559517
   7.1677112579   7.5316329002
   9.8094701767  10.5157451630
   9.8163089752  11.6717472076
  13.5559968948  13.0918703079
  14.8382558823  16.4685420990
  12.7078208923  13.2373266220
  12.3727321625   7.2191472054
   4.9896464348   5.9598703384
   6.9496650696   6.9265880585
   9.3959054947  12.6714410782
  16.5269050598  18.4993267059
  18.3625392914  13.5828561783
  10.9256305695  12.9424161911
  17.3016262054  15.4639902115
  16.5151634216  18.8326683044
  24.4652633667  21.5493907928
  15.1972417831  10.9776487350
  11.0167446136  11.6557970047
  10.1821031570  11.4725790024
  12.9553918839  10.4728488922
   9.0224237442   9.3531770706
  10.0928707123   8.9128904343
   8.3111181259   9.3049001694
   9.4490213394   9.0788288116
  10.7609739304  14.1655511856
  17.4979190826  16.0670127869
  11.7693891525  11.6456527710
  12.7462673187  19.8842449188
  21.2530231476  16.0504570007
  16.0931415558  17.5511283875
  22.2490882874  23.7030677795
  15.9796342850  15.6354160309
  17.0627117157  13.2743167877
  12.5352888107   8.9151411057
  11.0592613220  11.3894481659
  12.3462553024  12.1934919357
   9.4022836685   9.7191905975
   9.0776443481   9.0892286301
  10.1593399048  10.7476606369
  13.1599874496  12.2256097794
   9.8702592850   9.2340230942
   6.8833875656   7.1824350357
   7.4401831627   9.1371097565
   9.4431972504   8.1737556458
   9.6347856522  10.8461694717
  10.5101423264  10.4144477844
   9.5340290070   9.4643535614
  11.5578088760  13.0493650436
  15.6442022324  17.2966747284
  15.1244831085  15.0532245636
  12.4607543945  11.3846073151
  13.8136396408  18.5605869293
  16.0545597076  12.7084350586
  11.8502216339  11.2993898392
  12.8907470703  14.1384115219
  13.1043100357  11.6934280396
  16.3316535950  19.1477470398
  12.6869783401   9.8488950729
   9.0450143814  14.1799125671
  22.1816539764  16.9439163208
  10.6720190048   8.3854246140
  10.4829568863  11.4668722153
  10.7265377045  11.6493740082
  10.3984603882   9.6538286209
   8.9787940979  10.7268857956
  12.5813989639  11.6872968674
   8.7488784790   8.8450126648
  10.0296068192  11.3221282959
  11.9046392441  13.0560207367
  14.0867300034  14.1588287354
  11.5053482056  11.0291881561
  10.1223764420  11.4338426590
  12.3262186050  11.4080810547
  10.1551551819  11.2540206909
  10.3704557419  10.8936843872
   8.3671321869   8.1468648911
   8.2210569382   8.9497470856
   8.4003782272   8.0431480408
   7.8073801994  10.0496616364
  10.0344905853  12.5333299637
  12.4636249542   9.1589641571
   8.4911050797   9.3927297592
   8.7897262573   8.5516328812
  21.4156208038  11.0004758835
  11.2382650375  14.5520458221
  16.3804378510  15.0755748749
  13.1837902069  10.7478723526
   6.8804445267   6.3226733208
   6.4145011902   7.3126516342
   7.7729749680   9.3001136780
   6.9659199715   6.5136394501
   6.5812611580   6.3617658615
   5.9318208694   6.6976127625
   5.5820403099   6.1771674156
   6.3571496010   6.5720367432
   5.2237086296   7.3915691376
   9.3676042557   7.7895073891
   6.6005373001   9.0123949051
   9.9808607101   8.4379005432
   7.0933747292   8.8526124954
  10.7151641846   8.1841630936
   8.5323762894   8.0369091034
   8.7048397064   8.3840265274
   6.2633452415   5.2240514755
   6.1608414650   7.4849600792
   9.2726535797   7.9729566574
   7.6518378258   8.2374877930
   9.6263246536  11.7189512253
  12.6735124588  13.4617319107
  13.5722227097  10.8949565887
   9.1695661545   9.6901473999
   8.2574481964   9.4207534790
  12.1992397308  10.5824842453
  12.4894924164  12.2231531143
  10.9780702591   7.9374685287
   7.1899576187   8.5819730759
   8.6048879623  10.3212690353
  12.9460229874  14.1227235794
  14.8014211655  12.2300453186
   9.8486652374   9.7987976074
   9.7940826416  11.4109334946
  11.8830060959  10.2005853653
   9.3594503403   9.3341674805
  11.6913480759  12.7318611145
   9.7714815140   9.1520376205
   7.6343016624   8.8955936432
  10.1552000046  10.0596361160
   9.1289091110  13.7499866486
  13.3367280960  11.1865596771
   9.5809020996  10.9640188217
  14.9365358353  17.2034187317
  13.8504962921  11.4264640808
  15.0213451385  13.3535871506
  10.8991975784  13.6256818771
  13.3933601379  11.9772119522
  12.2357501984  14.0475387573
  14.3406047821  15.5569124222
  27.8801956177  27.3921337128
  17.4483737946  15.0874109268
  19.6188983917  21.6879539490
  14.7335767746  10.3315553665
  13.7156524658  14.9254932404
  11.7146224976  10.5329351425
  11.7505226135  13.4204673767
  13.2864828110  13.0858383179
  13.4733676910  12.8384351730
  13.0608129501  13.3603744507
  12.3501653671  11.3698463440
   8.5291042328   7.1880016327
   9.5027122498  17.1129951477
   9.7546415329   9.5084257126
   9.8991575241  13.3621587753
  14.8057918549  12.9474058151
  10.4102067947  11.7420806885
  10.1787567139  12.5815000534
  14.4670171738  17.3356246948
  19.3846626282  16.1667270660
  11.3857135773  18.8380985260
  16.5943775177  14.1794242859
  10.3062038422  13.7659273148
   8.4932994843  11.0138635635
  11.4761819839  12.7626094818
  13.4826898575  10.1986865997
  16.1425151825  13.4378366470
   9.8971967697   9.8714694977
  11.2293043137  10.1139154434
   8.7956199646   8.8963003159
   9.0343208313   9.4168653488
   8.4645595551   6.7867045403
   6.0177798271   7.6477193832
   9.9649486542   7.4154419899
   6.0572061539   6.3518018723
   7.2359442711   7.1480770111
   6.2760467529   7.5083804131
   7.0026531219   6.3336534500
   7.1400089264   9.1255197525
  10.1613464355  10.1020040512
  11.3716392517   9.8393735886
   8.6541662216   8.5097579956
   8.2389507294   9.1456298828
   8.5239305496   8.1271152496
   8.3190908432  10.8470096588
  12.6231946945  13.1365613937
  19.2673454285  18.6607398987
  13.4028415680  14.8576402664
  15.1668758392  13.6710815430
  15.4155550003  13.8087701797
   9.9418582916  13.5268955231
  14.2935428619  14.7064371109
  14.7797613144  15.3287878036
  20.1084327698  16.5179958344
  15.6845026016  13.9577150345
  11.2517080307  10.7456436157
  11.4898824692  11.5391769409
